manhinh,ram,loaibonho,dungluongbonho,trongluong,gia,class,id,name,cpu,gpu
0.96111107,0.09375,0.2,0.8,0.6775,0.1073963,phothong,4619,17-ak002nv (A10-9620P/6GB/2TB/Radeon,0.429160935,0.17679558
0.8666667,0.125,1,0.45,0.625,0.20478767,chuyennghiep,4620,Legion Y520-15IKBN,0.83218707,0.331491713
0.7777778,0.125,0.8,0.1,0.41,0.17855386,vanphong,4621,Latitude 5480,0.844566713,0.254143646
0.8666667,0.125,0.2,0.4,0.495,0.11903591,phothong,4622,Vostro 5568,0.628610729,0.08839779
0.7777778,0.0625,0.4,0.0125,0.375,0.048860468,phothong,4623,VivoBook E403NA,0.290233838,0.055248619
0.8666667,0.25,0.8,0.2,0.4825,0.23391704,vanphong,4624,Latitude 5580,0.687757909,0.08839779
0.7777778,0.125,0.8,0.1,0.4675,0.14052631,vanphong,4625,Thinkpad E470,0.628610729,0.198895028
0.8666667,0.125,0.8,0.1,0.475,0.19331038,vanphong,4626,Latitude 5580,0.687757909,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.5475,0.048860468,phothong,4627,110-15ACL (A6-7310/4GB/500GB/W10),0.309491059,0.077348066
0.7777778,0.0625,0.2,0.0125,0.35,0.043449745,phothong,4628,Smartbook 142,0.178817056,0.044198895
0.96111107,0.125,0.8,0.1,0.6575,0.19675356,vanphong,4629,ProBook 470,0.69738652,0.254143646
0.7777778,0.125,0.8,0.2,0.2925,0.2765437,vanphong,4630,ThinkPad X1,0.602475928,0.127071823
0.7388889,0.125,0.8,0.1,0.395,0.13717002,vanphong,4631,Pavilion X360,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.33,0.245778,vanphong,4632,ThinkPad T470s,0.628610729,0.08839779
0.96111107,0.5,1,0.8,1.09,0.59999996,chuyennghiep,4633,Alienware 17,0.83218707,0.878453039
0.96111107,0.125,1,0.45,0.675,0.22109854,chuyennghiep,4634,GL72M 7REX,0.83218707,0.331491713
0.8666667,0.0625,0.2,0.4,0.475,0.08032464,phothong,4635,V310-15IKB (i5-7200U/4GB/1TB/No,0.628610729,0.08839779
0.8666667,0.125,1,0.45,0.55,0.117888175,vanphong,4636,Inspiron 5570,0.782668501,0.17679558
0.7388889,0.0625,0.2,0.4,0.4275,0.10641088,phothong,4637,Inspiron 5378,0.50343879,0.08839779
0.8666667,0.125,0.2,0.4,0.58,0.09665847,phothong,4638,Inspiron 5567,0.628610729,0.254143646
0.8666667,0.0625,0.2,0.4,0.525,0.080177076,phothong,4639,15-BW037na (A9-9420/4GB/1TB/Radeon,0.363136176,0.160220994
0.96111107,0.25,1,0.45,1.05,0.31726512,chuyennghiep,4640,Predator 17,0.774415406,0.82320442
0.8666667,0.1875,0.2,0.4,0.5625,0.10641088,phothong,4641,Inspiron 3567,0.628610729,0.08839779
0.8666667,0.09375,1,0.45,0.525,0.10657485,vanphong,4642,15-BW091ND (A9-9420/6GB/1TB,0.363136176,0.160220994
0.8666667,0.0625,0.2,0.1953125,0.6,0.09165437,phothong,4643,Extensa EX2540-58KR,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.36,0.15740286,vanphong,4644,ThinkPad 13,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.4625,0.12772585,phothong,4645,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),0.69738652,0.08839779
0.8666667,0.25,0.8,0.1,0.65,0.3966224,chuyennghiep,4646,ZBook 15,0.83218707,0.635359116
0.7388889,0.125,0.2,0.4,0.3875,0.1080505,phothong,4647,Inspiron 5379,0.782668501,0.165745856
0.8666667,0.25,1,0.5,0.45,0.34341368,chuyennghiep,4648,GS63VR 7RF,0.83218707,0.82320442
0.8666667,0.0625,0.2,0.1953125,0.6,0.067355305,phothong,4649,Aspire ES1-572,0.419532325,0.127071823
0.8666667,0.125,1,0.45,0.5,0.1979013,vanphong,4650,Inspiron 7560,0.69738652,0.209944751
0.8666667,0.125,0.8,0.1,0.5,0.10903427,vanphong,4651,Vostro 3568,0.419532325,0.127071823
0.7777778,0.125,0.8,0.1,0.3125,0.2516806,vanphong,4652,Tecra X40-D-10G,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.425,0.16379735,vanphong,4653,Flex 5,0.628610729,0.08839779
0.8666667,0.25,0.8,0.4,0.625,0.54090834,chuyennghiep,4654,Thinkpad P51s,0.71389271,0.419889503
0.7777778,0.03125,0.4,0.0125,0.42,0.05410723,phothong,4655,Chromebook 14,0.173314993,0.044198895
0.7388889,0.25,0.8,0.1,0.2025,0.27037218,vanphong,4656,Notebook 9,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.465,0.08837514,vanphong,4657,250 G6,0.419532325,0.127071823
0.7777778,0.125,0.8,0.1,0.4,0.18473683,vanphong,4658,Latitude 5480,0.628610729,0.08839779
0.96111107,0.25,0.8,0.1,0.75,0.7196262,chuyennghiep,4659,Zbook 17,0.872077029,0.552486188
0.64444447,0.0625,0.8,0.05,0.35,0.07788162,vanphong,4660,N23 (N3060/4GB/128GB/W10),0.173314993,0.044198895
0.8666667,0.125,0.8,0.1,0.46,0.31152648,vanphong,4661,EliteBook 850,0.599724897,0.127071823
0.8666667,0.0625,0.2,0.4,0.6125,0.0949336,phothong,4662,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,0.733149931,0.497237569
0.7777778,0.0625,0.8,0.0703125,0.425,0.1797016,vanphong,4663,Thinkpad T460,0.558459422,0.127071823
0.8666667,0.0625,0.8,0.1,0.5925,0.13935071,vanphong,4664,Pro P2540UA-XO0192R,0.69738652,0.08839779
0.7388889,0.125,0.8,0.1,0.325,0.1965896,vanphong,4665,Yoga 900-13ISK,0.594222834,0.138121547
0.8666667,0.125,1,0.45,0.55,0.18019347,chuyennghiep,4666,15-cb003na (i5-7300HQ/8GB/1TB,0.799174691,0.674033149
0.8666667,0.125,0.8,0.1,0.6475,0.2559436,vanphong,4667,ZBook 15,0.774415406,0.348066298
0.8666667,0.25,1,0.5,1.105,0.47040334,chuyennghiep,4668,Alienware 17,0.83218707,0.878453039
0.8666667,0.0625,0.8,0.1,0.525,0.09821282,vanphong,4669,Aspire 3,0.628610729,0.08839779
0.8666667,0.125,1,0.45,0.625,0.17183144,chuyennghiep,4670,Legion Y520-15IKBN,0.83218707,0.674033149
0.6944444,0.25,0.8,0.1,0.295,0.30480406,vanphong,4671,Latitude 7280,0.71389271,0.08839779
0.68333334,0.125,0.8,0.1,0.275,0.25561568,vanphong,4672,Pixelbook (Core,0.522696011,0.132596685
0.7388889,0.125,0.8,0.1,0.3,0.18511231,vanphong,4673,Zenbook UX330UA-AH5Q,0.628610729,0.08839779
0.7388889,0.0625,0.2,0.1953125,0.4125,0.13920315,phothong,4674,Latitude 3380,0.419532325,0.127071823
0.7388889,0.0625,0.8,0.05,0.4,0.10739466,vanphong,4675,TravelMate P238-M,0.558459422,0.127071823
0.96111107,0.0625,0.2,0.4,0.7,0.07711756,phothong,4676,X751NV-TY001 (N4200/4GB/1TB/GeForce,0.405777166,0.198895028
0.8666667,0.25,1,0.45,0.68,0.18019347,chuyennghiep,4677,Inspiron 7559,0.774415406,0.375690608
0.7388889,0.125,0.8,0.1,0.3275,0.26217413,vanphong,4678,Notebook 9,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.4,0.525,0.048860468,phothong,4679,Aspire A315-31,0.405777166,0.060773481
0.8666667,0.25,0.8,0.1,0.575,0.19368258,vanphong,4680,Inspiron 5567,0.69738652,0.254143646
0.8333333,0.25,0.8,0.1,0.4275,0.2949664,vanphong,4681,Notebook 9,0.69738652,0.491712707
0.7777778,0.0625,0.8,0.05,0.4375,0.16724053,vanphong,4682,Tecra A40-C-1E5,0.558459422,0.127071823
0.8666667,0.125,0.2,0.4,0.655,0.18019347,phothong,4683,Inspiron 7567,0.83218707,0.674033149
0.6944444,0.0625,0.8,0.1,0.315,0.20396787,vanphong,4684,EliteBook 820,0.558459422,0.127071823
0.8666667,0.1875,0.2,0.8,0.575,0.13756354,phothong,4685,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,0.69738652,0.209944751
0.8666667,0.25,0.8,0.2,0.625,0.38858828,chuyennghiep,4686,Thinkpad P50,0.797799175,0.552486188
0.7777778,0.0625,0.8,0.05,0.45,0.10427939,vanphong,4687,Swift 3,0.50343879,0.08839779
0.7777778,0.25,0.8,0.2,0.4875,0.47532383,chuyennghiep,4688,Blade Pro,0.83218707,0.82320442
0.8666667,0.125,0.8,0.05,0.5,0.09540909,vanphong,4689,Vivobook Max,0.405777166,0.060773481
0.96111107,0.5,1,0.8,1.105,0.5884243,chuyennghiep,4690,Alienware 17,0.83218707,0.878453039
0.96111107,0.25,1,0.5,1.075,0.38530907,chuyennghiep,4691,Rog G752VS-BA171T,0.774415406,0.878453039
0.7777778,0.25,0.8,0.2,0.3675,0.28922775,vanphong,4692,Tecra Z40-C-161,0.640990371,0.248618785
0.8666667,0.125,0.2,0.4,0.55,0.05394327,phothong,4693,IdeaPad 110-15IBR,0.264099037,0.093922652
0.7777778,0.25,0.8,0.2,0.425,0.37694705,vanphong,4694,ThinkPad T470s,0.69738652,0.08839779
0.7777778,0.25,1,0.5,0.4,0.31005082,chuyennghiep,4695,GS43VR 7RE,0.83218707,0.82320442
0.8666667,0.125,1,0.45,0.55,0.17855386,chuyennghiep,4696,GL62M (i5-7300HQ/8GB/1TB,0.799174691,0.674033149
0.8666667,0.0625,0.2,0.4,0.6,0.16379735,phothong,4697,Legion Y520-15IKBN,0.83218707,0.674033149
0.96111107,0.25,1,0.5,1.05,0.37694705,chuyennghiep,4698,Predator G9-793,0.83218707,0.82320442
0.8666667,0.125,0.8,0.1,0.655,0.16150188,chuyennghiep,4699,Inspiron 7567,0.799174691,0.674033149
0.8666667,0.125,1,0.45,0.56,0.21954419,chuyennghiep,4700,FX502VM-DM560T (i7-7700HQ/8GB/1TB,0.83218707,0.723756906
0.7777778,0.0625,0.4,0.0125,0.305,0.033267748,phothong,4701,K146 (N3350/4GB/32GB/W10),0.290233838,0.055248619
0.7388889,0.125,0.8,0.2,0.3425,0.32300377,vanphong,4702,ThinkPad Yoga,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.52,0.15723889,vanphong,4703,Yoga 510-15IKB,0.628610729,0.209944751
0.6666667,0.125,0.4,0.2,0.23,0.19101492,phothong,4704,MacBook 12,0.455295736,0.160220994
0.7777778,0.125,0.8,0.1,0.355,0.38202983,vanphong,4705,ThinkPad X1,0.628610729,0.08839779
0.7777778,0.0625,0.4,0.0125,0.4075,0.04902443,phothong,4706,R417NA-RS01 (N3350/4GB/32GB/W10),0.290233838,0.055248619
0.8666667,0.125,0.8,0.05,0.4875,0.13280866,vanphong,4707,Latitude 3580,0.628610729,0.08839779
0.7722222,0.125,0.8,0.1,0.345,0.2211838,vanphong,4708,Yoga 910-13IKB,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.5,0.12116741,vanphong,4709,Vostro 5568,0.419532325,0.149171271
0.8666667,0.125,0.8,0.1,0.785,0.33856368,chuyennghiep,4710,ZBook 17,0.83218707,0.635359116
0.8666667,0.125,0.8,0.1,0.5925,0.18019347,vanphong,4711,Pro P2540UA-XS51,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.3225,0.245778,vanphong,4712,XPS 13,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.515,0.28676832,chuyennghiep,4713,XPS 15,0.799174691,0.674033149
0.64444447,0.0625,0.8,0.05,0.4075,0.12198721,vanphong,4714,Latitude 3180,0.405777166,0.060773481
0.6944444,0.125,0.8,0.1,0.315,0.22774225,vanphong,4715,EliteBook 820,0.687757909,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.525,0.12788981,phothong,4716,Satellite Pro,0.558459422,0.127071823
0.8666667,0.125,0.2,0.8,0.51,0.10313166,phothong,4717,15-ba043na (A12-9700P/8GB/2TB/W10),0.429160935,0.430939227
0.8666667,0.25,0.8,0.2,0.655,0.27529103,vanphong,4718,Inspiron 7567,0.83218707,0.331491713
0.8666667,0.0625,0.2,0.4,0.6,0.099852435,phothong,4719,IdeaPad 310-15IKB,0.628610729,0.082872928
0.96111107,0.1875,0.2,0.4,0.935,0.28676832,phothong,4720,Omen 17-an012dx,0.83218707,0.596685083
0.96111107,0.25,1,0.6,0.725,0.39596656,chuyennghiep,4721,GE72MVR 7RG,0.83218707,0.878453039
0.7388889,0.125,0.8,0.1,0.2025,0.245778,vanphong,4722,Notebook 9,0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.495,0.15756682,phothong,4723,Vostro 5568,0.69738652,0.187845304
0.8666667,0.125,0.8,0.1,0.545,0.12949827,vanphong,4724,Vostro 3568,0.628610729,0.149171271
0.7777778,0.125,0.8,0.1,0.33,0.30480406,vanphong,4725,Thinkpad T470s,0.69738652,0.08839779
0.6944444,0.25,0.8,0.2,0.3225,0.2949664,vanphong,4726,Blade Stealth,0.69738652,0.08839779
0.64444447,0.0625,0.4,0.00625,0.3075,0.0631251,phothong,4727,Chromebook 11,0.173314993,0.044198895
0.96111107,0.25,1,0.45,1.09,0.41072634,chuyennghiep,4728,Alienware 17,0.83218707,0.82320442
0.7777778,0.0625,0.2,0.1953125,0.44,0.123790786,phothong,4729,Latitude 3480,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.525,0.08032464,phothong,4730,V110-15ISK (i3-6006U/4GB/500GB/W10),0.419532325,0.127071823
0.7777778,0.0625,0.8,0.05,0.3125,0.17871782,vanphong,4731,Tecra X40-D-10Z,0.628610729,0.08839779
0.7777778,0.125,0.8,0.2,0.2825,0.40973932,vanphong,4732,Thinkpad X1,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.6,0.1965896,chuyennghiep,4733,GL62M 7RD,0.799174691,0.674033149
0.7777778,0.125,0.4,0.1,0.2825,0.30742744,phothong,4734,ThinkPad X1,0.628610729,0.08839779
0.7777778,0.0625,0.8,0.05,0.4375,0.08181669,vanphong,4735,Satellite Pro,0.436038514,0.143646409
0.7388889,0.125,0.8,0.1,0.275,0.22265945,vanphong,4736,ZenBook Flip,0.628610729,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.44,0.09591737,phothong,4737,Latitude 3480,0.419532325,0.127071823
0.64444447,0.0625,0.4,0.0125,0.3375,0.058206264,phothong,4738,Chromebook 11,0.173314993,0.044198895
0.7777778,0.125,0.8,0.05,0.375,0.10149205,vanphong,4739,Swift 3,0.50343879,0.08839779
0.96111107,0.5,0.8,0.2,0.8725,0.9016232,chuyennghiep,4740,Blade Pro,0.918844567,0.944751381
0.7777778,0.25,0.8,0.2,0.275,0.34415478,vanphong,4741,Thinkpad X1,0.640990371,0.127071823
0.8666667,0.0625,0.2,0.4,0.525,0.08509592,phothong,4742,VivoBook Max,0.628610729,0.370165746
0.7777778,0.125,0.8,0.1,0.425,0.19445811,vanphong,4743,Thinkpad T460,0.558459422,0.127071823
0.7777778,0.125,0.8,0.1,0.33,0.27053615,vanphong,4744,ThinkPad T470s,0.687757909,0.08839779
0.8666667,0.25,1,0.5,0.8025,0.45493194,chuyennghiep,4745,Alienware 15,0.83218707,0.878453039
0.96111107,0.25,1,0.5,0.725,0.3966224,chuyennghiep,4746,Rog GL702VS-BA023T,0.83218707,0.878453039
0.8666667,0.0625,0.2,0.1953125,0.5,0.109690115,phothong,4747,Satellite Pro,0.50343879,0.08839779
0.7777778,0.0625,0.4,0.00625,0.375,0.053287424,phothong,4748,N42-20 Chromebook,0.231086657,0.044198895
0.8666667,0.125,0.2,0.05,0.575,0.09673717,phothong,4749,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),0.628610729,0.08839779
0.96111107,0.25,1,0.6,0.6825,0.2949664,chuyennghiep,4750,Rog GL702VM-GC017T,0.774415406,0.82320442
0.96111107,0.5,1,0.6,1.105,0.503835,chuyennghiep,4751,Alienware 17,0.83218707,0.878453039
0.96111107,0.125,0.2,0.4,0.6575,0.14920479,phothong,4752,ProBook 470,0.628610729,0.254143646
0.8666667,0.125,0.8,0.05,0.545,0.11706673,vanphong,4753,Vostro 3568,0.628610729,0.08839779
0.7777778,0.125,0.8,0.2,0.385,0.30660763,vanphong,4754,EliteBook 840,0.602475928,0.127071823
0.8666667,0.0625,0.8,0.1,0.545,0.12116741,vanphong,4755,Vostro 3568,0.69738652,0.149171271
0.64444447,0.0625,0.4,0.0125,0.35,0.1008362,phothong,4756,Chromebook X360,0.290233838,0.055248619
0.7388889,0.125,0.8,0.2,0.3625,0.1682243,vanphong,4757,ZenBook UX310UQ-GL026T,0.558459422,0.314917127
0.7388889,0.125,0.8,0.1,0.32,0.3733399,vanphong,4758,EliteBook x360,0.628610729,0.08839779
0.7777778,0.125,0.8,0.2,0.385,0.2406952,vanphong,4759,EliteBook 840,0.602475928,0.127071823
0.8666667,0.0625,0.8,0.05,0.465,0.04902443,vanphong,4760,250 G6,0.173314993,0.044198895
0.8666667,0.25,1,0.45,0.525,0.3113625,chuyennghiep,4761,Rog GL502VM-DS74,0.83218707,0.82320442
0.96111107,0.125,0.2,0.4,0.7075,0.14182653,phothong,4762,Inspiron 5767,0.69738652,0.254143646
0.7777778,0.125,0.8,0.1,0.49,0.31201836,vanphong,4763,ThinkPad T470p,0.83218707,0.187845304
0.8666667,0.125,0.8,0.1,0.575,0.12903754,vanphong,4764,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,0.69738652,0.215469613
0.8666667,0.125,0.8,0.05,0.475,0.15494344,vanphong,4765,Latitude 5580,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.5,0.07361863,phothong,4766,X541NA (N4200/4GB/1TB/W10),0.405777166,0.060773481
0.7388889,0.125,0.8,0.1,0.32,0.41957697,vanphong,4767,EliteBook x360,0.71389271,0.08839779
0.7388889,0.125,0.2,0.4,0.405,0.10641088,phothong,4768,Inspiron 5368,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.55,0.07689785,phothong,4769,IdeaPad 110-15ISK,0.419532325,0.127071823
0.8666667,0.125,0.2,0.4,0.575,0.13947532,phothong,4770,ThinkPad E570,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.46,0.2211838,vanphong,4771,EliteBook 850,0.687757909,0.430939227
0.7388889,0.0625,0.8,0.05,0.2625,0.21069027,vanphong,4772,Portege X30-D-10X,0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.625,0.16674864,phothong,4773,Legion Y520-15IKBN,0.799174691,0.674033149
0.7388889,0.25,0.8,0.2,0.3225,0.36727333,vanphong,4774,XPS 13,0.751031637,0.226519337
0.8666667,0.0625,0.2,0.1953125,0.5175,0.14920479,phothong,4775,Probook 450,0.558459422,0.127071823
0.7388889,0.125,0.8,0.1,0.3,0.17953762,vanphong,4776,Portégé Z30-C-188,0.558459422,0.127071823
0.7388889,0.125,0.8,0.1,0.3425,0.31972456,vanphong,4777,ThinkPad Yoga,0.69738652,0.08839779
0.7777778,0.125,0.8,0.1,0.39,0.1478931,vanphong,4778,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.5575,0.2915232,phothong,4779,Precision 3520,0.83218707,0.585635359
0.8666667,0.0625,0.2,0.1953125,0.595,0.17297918,phothong,4780,ThinkPad L570,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.55,0.078537464,phothong,4781,IdeaPad 110-15ISK,0.419532325,0.149171271
0.8666667,0.125,0.8,0.1,0.5,0.2275783,vanphong,4782,Tecra A50-D-11D,0.69738652,0.08839779
0.7388889,0.0625,0.8,0.0703125,0.36,0.12051156,vanphong,4783,Thinkpad 13,0.50343879,0.08839779
0.8333333,0.25,0.8,0.1,0.3075,0.30316445,vanphong,4784,Notebook 9,0.69738652,0.209944751
0.6944444,0.125,0.8,0.1,0.4,0.2770946,vanphong,4785,Latitude 7280,0.71389271,0.08839779
0.8666667,0.0625,0.2,0.4,0.5,0.06541892,phothong,4786,X541NA-GO121 (N4200/4GB/1TB/Linux),0.405777166,0.060773481
0.7388889,0.125,0.8,0.1,0.32,0.15330382,vanphong,4787,Mi Notebook,0.558459422,0.209944751
0.8666667,0.0625,1,0.45,0.545,0.14961469,vanphong,4788,Vostro 5568,0.628610729,0.209944751
0.8666667,0.0625,0.8,0.1,0.51,0.13756354,vanphong,4789,ProBook 450,0.628610729,0.08839779
0.7388889,0.0625,0.8,0.1,0.32,0.2787342,vanphong,4790,EliteBook x360,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.575,0.1122807,phothong,4791,Pavilion x360,0.628610729,0.08839779
0.78333336,0.0625,0.4,0.0125,0.4125,0.057058536,phothong,4792,VivoBook L402NA,0.290233838,0.055248619
0.8666667,0.125,0.2,0.4,0.55,0.109690115,phothong,4793,IdeaPad 510-15ISK,0.602475928,0.209944751
0.8666667,0.0625,0.2,0.1953125,0.55,0.06050172,phothong,4794,Inspiron 3552,0.264099037,0.127071823
0.7388889,0.0625,0.8,0.1,0.32,0.2949664,vanphong,4795,EliteBook x360,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.545,0.07471717,phothong,4796,Vostro 3568,0.419532325,0.149171271
0.96111107,0.1875,1,0.45,0.55,0.2246106,chuyennghiep,4797,Rog GL753VD-GC082T,0.799174691,0.674033149
0.64444447,0.0625,0.4,0.0125,0.3125,0.048696507,phothong,4798,Chromebook C731-C78G,0.173314993,0.044198895
0.96111107,0.0625,0.2,0.1953125,0.7,0.062141337,phothong,4799,IdeaPad 110-17ACL,0.287482806,0.138121547
0.7777778,0.0625,0.8,0.05,0.4875,0.20741105,vanphong,4800,Probook 640,0.628610729,0.08839779
0.7388889,0.25,0.8,0.1,0.355,0.22938186,vanphong,4801,Envy x360,0.69738652,0.08839779
0.8333333,0.125,0.8,0.1,0.2925,0.27857026,vanphong,4802,Notebook 9,0.69738652,0.08839779
0.7777778,0.125,0.8,0.1,0.33,0.2949664,vanphong,4803,ThinkPad T470s,0.628610729,0.08839779
0.96111107,0.25,1,1,0.6075,0.4343335,chuyennghiep,4804,GS73VR Stealth,0.774415406,0.82320442
0.7388889,0.125,0.8,0.1,0.2625,0.24184293,vanphong,4805,Portege X30-D-10V,0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.655,0.15232006,phothong,4806,Inspiron 7567,0.83218707,0.674033149
0.8666667,0.125,0.2,0.4,0.51,0.14756517,phothong,4807,ProBook 450,0.69738652,0.254143646
0.8666667,0.0625,0.2,0.4,0.545,0.100672245,phothong,4808,Vostro 3568,0.419532325,0.149171271
0.8666667,0.125,0.2,0.1953125,0.475,0.15330382,phothong,4809,Latitude 5580,0.687757909,0.08839779
0.7388889,0.125,0.8,0.2,0.31,0.3300705,vanphong,4810,XPS 13,0.497936726,0.132596685
0.96111107,0.5,1,0.2,0.895,0.20970652,chuyennghiep,4811,G701VO-IH74K (i7-6820HK/32GB/2x,0.850068776,0.845303867
0.7388889,0.25,0.8,0.1,0.305,0.27037218,vanphong,4812,XPS 13,0.497936726,0.132596685
0.7777778,0.125,0.4,0.1,0.2825,0.33595672,phothong,4813,ThinkPad X1,0.69738652,0.08839779
0.8666667,0.125,0.8,0.2,0.4875,0.3218544,vanphong,4814,ThinkPad T570,0.628610729,0.08839779
0.8666667,0.25,0.8,0.2,0.27,0.34415478,vanphong,4815,Gram 15Z970,0.69738652,0.08839779
0.6944444,0.125,0.8,0.2,0.315,0.24315462,vanphong,4816,Elitebook 820,0.69738652,0.08839779
0.8666667,0.0625,0.4,0.00625,0.55,0.05886211,phothong,4817,Chromebook CB5-571-C1DZ,0.275103164,0.127071823
0.8666667,0.125,1,0.45,0.65,0.12936547,chuyennghiep,4818,IdeaPad Y700-15ISK,0.733149931,0.375690608
0.7777778,0.125,0.8,0.2,0.245,0.3113625,vanphong,4819,Gram 14Z970,0.69738652,0.08839779
0.7777778,0.125,0.8,0.1,0.4,0.19757338,vanphong,4820,Latitude 5480,0.844566713,0.08839779
0.6944444,0.125,0.8,0.09375,0.2725,0.50828004,vanphong,4821,Elitebook Folio,0.452544704,0.099447514
0.8666667,0.09375,0.8,0.1,0.55,0.12936547,vanphong,4822,IdeaPad 510-15IKB,0.69738652,0.209944751
0.8666667,0.125,0.8,0.1,0.51,0.16707493,vanphong,4823,ProBook 450,0.69738652,0.254143646
0.8666667,0.0625,0.2,0.4,0.6,0.08181669,phothong,4824,Aspire E5-575,0.50343879,0.08839779
0.7388889,0.0625,0.8,0.05,0.36,0.1444499,vanphong,4825,ThinkPad 13,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.3725,0.15740286,vanphong,4826,Probook 430,0.628610729,0.08839779
0.96111107,0.25,1,0.5,0.675,0.26217413,chuyennghiep,4827,GE72VR 6RF,0.83218707,0.331491713
0.8666667,0.25,1,0.45,0.65,0.2211838,chuyennghiep,4828,Inspiron 7567,0.83218707,0.331491713
0.8666667,0.125,1,0.45,0.55,0.18362191,chuyennghiep,4829,GL62M 7RD,0.799174691,0.674033149
0.8666667,0.0625,0.2,0.4,0.545,0.112311855,phothong,4830,Vostro 3568,0.628610729,0.149171271
0.8666667,0.125,0.8,0.1,0.46,0.21265617,vanphong,4831,EliteBook 850,0.602475928,0.430939227
0.7388889,0.125,0.8,0.1,0.3475,0.18839154,vanphong,4832,Envy 13-AB077cl,0.69738652,0.08839779
0.8666667,0.25,0.8,0.1,0.6,0.32382357,vanphong,4833,Tecra Z50-C-140,0.640990371,0.248618785
0.7388889,0.125,0.8,0.2,0.3425,0.29922938,vanphong,4834,ThinkPad Yoga,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.4875,0.11967536,phothong,4835,Latitude 3580,0.558459422,0.127071823
0.6944444,0.125,0.8,0.1,0.34,0.27053615,vanphong,4836,Thinkpad X270,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.5775,0.19101492,vanphong,4837,Probook 650,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.545,0.11609444,phothong,4838,Vostro 3568,0.628610729,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.4875,0.18839154,phothong,4839,ProBook 640,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.55,0.050664045,phothong,4840,IdeaPad 320-15IAP,0.405777166,0.060773481
0.6944444,0.0625,0.2,0.1953125,0.315,0.2588949,phothong,4841,EliteBook 820,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.465,0.04736842,phothong,4842,250 G6,0.173314993,0.044198895
0.7388889,0.25,0.8,0.4,0.325,0.2949664,vanphong,4843,Yoga 900-13ISK,0.618982118,0.193370166
0.7777778,0.0625,0.8,0.05,0.3675,0.18117724,vanphong,4844,Tecra Z40-C-12X,0.558459422,0.127071823
0.6944444,0.125,0.8,0.1,0.315,0.27365142,vanphong,4845,EliteBook 820,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.545,0.09158878,phothong,4846,Vostro 3568,0.419532325,0.127071823
0.8666667,0.125,1,0.45,0.55,0.1965896,chuyennghiep,4847,GP62M Leopard,0.83218707,0.674033149
0.7777778,0.125,0.8,0.1,0.34,0.26873258,vanphong,4848,Latitude 7480,0.628610729,0.08839779
0.96111107,0.25,1,0.6,1.09,0.45220527,chuyennghiep,4849,Alienware 17,0.850068776,0.944751381
0.96111107,0.125,1,0.45,0.6875,0.22938186,chuyennghiep,4850,Omen 17-W006na,0.733149931,0.386740331
0.96111107,0.0625,0.2,0.4,0.7,0.08689949,phothong,4851,X751SV-TY001T (N3710/4GB/1TB/GeForce,0.264099037,0.198895028
