id,name,manhinh,cpu,ram,loaibonho,dungluongbonho,gpu,trongluong,gia,class
5136,XPS 13,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.29,1477,VanPhong
4280,ZenBook Flip,15.6,Intel Core i7 7500U 2.7GHz,12,SSD+HDD,2560,Nvidia GeForce GT 940MX,2.26,1099,ChuyenNghiep
4281,Aspire 3,15.6,AMD A9-Series 9420 3GHz,4,SSD,128,AMD Radeon R5,2.1,426,VanPhong
4037,E402WA-GA007T (E2-6110/4GB/64GB/W10,14,AMD E-Series 6110 1.5GHz,4,SSD,64,AMD Radeon R2,1.65,277.99,VanPhong
4279,Elitebook 1040,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.36,1750,VanPhong
5126,E5 774G,17.3,Intel Core i3 6006U 2GHz,4,HDD,1024,Nvidia GeForce 940MX,3.3,598,PhoThong
4038,Inspiron 5770,17.3,Intel Core i7 8550U 1.8GHz,16,SSD+HDD,2304,AMD Radeon 530,2.8,1396,ChuyenNghiep
5127,IdeaPad 320-17IKB,17.3,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,2.8,539,PhoThong
4039,ProBook 470,17.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,2.5,928,VanPhong
5128,IdeaPad Y700-15ISK,15.6,Intel Core i7 6700HQ 2.6GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 960<U+039C>,2.6,1272,ChuyenNghiep
5129,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),14,Intel Core i7 7Y75 1.3GHz,8,SSD,256,Intel HD Graphics 615,1.2,1149,VanPhong
4051,ThinkPad E480,14,Intel Core i5 8250U 1.6GHz,8,SSD,256,AMD Radeon RX 550,1.75,1116.02,VanPhong
4293,IdeaPad 720S-14IKB,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 940MX,1.5,1099,VanPhong
5140,ThinkPad Yoga,12.5,Intel Core i7 6500U 2.50GHz,16,SSD,512,Intel HD Graphics 520,1.3,1650,VanPhong
4052,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia GeForce GTX 1050M,2.4,869,ChuyenNghiep
4294,Zenbook Flip,13.3,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.1,1748.9,VanPhong
5141,Blade Pro,14,Intel Core i7 7700HQ 2.8GHz,16,SSD,1024,Nvidia GeForce GTX 1060,1.95,3499,ChuyenNghiep
4053,Satellite Pro,15.6,Intel Core i5 6200U 2.3GHz,4,HDD,500,Intel HD Graphics 520,2.1,602,PhoThong
4295,Thinkpad X1,14,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.13,2282,VanPhong
5142,Inspiron 3567,15.6,Intel Core i3 7100U 2.4GHz,8,HDD,1024,Intel HD Graphics 620,2.3,469.01,PhoThong
4054,255 G6,15.6,AMD A6-Series 9220 2.5GHz,4,SSD,256,AMD Radeon R4 Graphics,1.86,369,VanPhong
4296,Ideapad 510S-13IKB,13.3,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,1.5,549,VanPhong
5143,GE72VR Apache,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.7,1598,ChuyenNghiep
4055,ZenBook UX430UA,14,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.25,1099,VanPhong
4297,Precision 3510,15.6,Intel Core i5 6440HQ 2.6GHz,8,HDD,500,AMD FirePro W5130M,2.23,1369,PhoThong
5144,MacBook Air,11.6,Intel Core i5 1.6GHz,4,Flash Storage,256,Intel HD Graphics 6000,1.08,959,PhoThong
4056,EliteBook Folio,12.5,Intel Core M 6Y75 1.2GHz,8,SSD,512,Intel HD Graphics 515,0.97,2014,VanPhong
4298,Precision 5520,15.6,Intel Core i7 6820HQ 2.7GHz,8,SSD,256,Nvidia Quadro M1200,2,2135,ChuyenNghiep
5145,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,Intel HD Graphics 520,2.1,478,PhoThong
4057,X541NA (N3350/4GB/1TB/FHD/W10),15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,2,344,PhoThong
4299,ThinkPad X1,14,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.42,2509,VanPhong
5146,EliteBook 840,14,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.54,2198.19,VanPhong
4058,GE72MVR 7RG,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,2.9,2029,ChuyenNghiep
5147,Vostro 3559,15.6,Intel Core i5 6200U 2.3GHz,4,HDD,500,Intel HD Graphics 520,2.24,737,PhoThong
4290,Omen 17-w212nv,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,3.35,1191,ChuyenNghiep
4291,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,15.6,Intel Core i3 6006U 2GHz,4,SSD,128,Intel HD Graphics 520,1.85,403.5,VanPhong
4050,Aspire 5,17.3,Intel Core i3 7130U 2.7GHz,4,HDD,1024,Nvidia GeForce MX130,3,655,PhoThong
4292,ROG Strix,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.3,1655,ChuyenNghiep
4048,IdeaPad 320-15IKBN,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,1024,Nvidia GeForce 920MX,2.2,499,PhoThong
5137,Vostro 3568,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,1024,Intel HD Graphics 520,2.18,521.86,PhoThong
4049,Envy 13-AD007nv,13.3,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,1.32,699,VanPhong
5138,IdeaPad Y700-15ISK,15.6,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 960M,2.6,1029,ChuyenNghiep
5139,GL62M 7RDX,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.2,1149,ChuyenNghiep
4062,V110-15IKB (i5-7200U/4GB/128GB/W10),15.6,Intel Core i5 7200U 2.5GHz,4,SSD,128,Intel HD Graphics 620,1.9,498,VanPhong
5151,ZenBook UX310UA-WB71,13.3,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.45,1280,VanPhong
4063,GE73VR 7RE,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.8,1890,ChuyenNghiep
5152,Aspire ES1-572,15.6,Intel Core i3 6006U 2.0GHz,4,HDD,500,Intel HD Graphics 520,2.4,361.8,PhoThong
4064,EliteBook 840,14,Intel Core i5 7500U 2.7GHz,4,SSD,256,Intel HD Graphics 620,1.48,1082,VanPhong
5153,Inspiron 7779,17.3,Intel Core i7 7500U 2.7GHz,16,SSD,512,Nvidia GeForce 940MX,2.77,1799,VanPhong
4065,15-BS103nv (i5-8250U/6GB/256GB/Radeon,15.6,Intel Core i5 8250U 1.6GHz,6,SSD,256,AMD Radeon 520,1.91,619,VanPhong
5154,EliteBook 840,14,Intel Core i5 6200U 2.3GHz,4,SSD,256,Intel HD Graphics 520,1.54,1099.99,VanPhong
4066,Yoga 520-14IKB,14,Intel Core i3 7100U 2.4GHz,4,SSD,256,Intel HD Graphics 620,1.74,629,VanPhong
5155,Rog GL553VE-FY052T,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1050 Ti,2.5,1600,ChuyenNghiep
4067,ZenBook Flip,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel HD Graphics 620,1.1,1315,VanPhong
5156,Latitude 5480,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.6,875,PhoThong
4068,Inspiron 5579,15.6,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.56,1049,VanPhong
5157,Rog GL502VS,15.6,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,2.34,2325,ChuyenNghiep
4069,Satellite Pro,15.6,Intel Core i3 6006U 2.2GHz,4,HDD,500,Intel HD Graphics 520,2.1,447,PhoThong
5158,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2.3,573,VanPhong
4060,Inspiron 5577,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,512,Nvidia GeForce GTX 1050,2.56,1249.26,ChuyenNghiep
4061,Inspiron 7567,15.6,Intel Core i7 7700HQ 2.8GHz,8,Hybrid,1024,Nvidia GeForce GTX 1050,2.62,899,ChuyenNghiep
5150,IdeaPad 320-15ABR,15.6,AMD A12-Series 9720P 3.6GHz,6,SSD,256,AMD Radeon 530,2.2,597.57,VanPhong
4059,Aspire A315-51,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,Intel HD Graphics 520,2.1,447,PhoThong
5148,GL62 6QF,15.6,Intel Core i7 6700HQ 2.6GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 960M,2.3,1169,ChuyenNghiep
5149,ThinkPad 13,13.3,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.4,1499,VanPhong
4073,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,256,Nvidia GeForce GTX 1050 Ti,2.5,1079,VanPhong
5162,IdeaPad 310-15ISK,15.6,Intel Core i3 6100U 2.3GHz,6,SSD,128,Nvidia GeForce 920MX,2.4,569,VanPhong
4074,Aspire A315-31,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,2.1,348,PhoThong
5163,ThinkPad L460,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.9,1072,VanPhong
4075,GE63VR 7RE,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.4,1799,ChuyenNghiep
5164,Inspiron 3552,15.6,Intel Pentium Quad Core N3700 1.6GHz,4,HDD,500,Intel HD Graphics,2.2,443.99,PhoThong
4076,Aspire 3,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,1024,Intel HD Graphics 505,2.1,363.51,PhoThong
5165,X541NA-GO020T (N3350/4GB/1TB/W10),15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,2,339,PhoThong
4077,Inspiron 5577,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.56,1060.49,ChuyenNghiep
5166,Rog G752VT-GC073T,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 970M,4,1900,ChuyenNghiep
4078,Aspire A517-51G,17.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Nvidia GeForce MX150,3,854,VanPhong
5167,Vostro 3568,15.6,Intel Core i3 6006U 2GHz,4,HDD,500,Intel HD Graphics 520,2.29,490,PhoThong
4079,ProBook 430,13.3,Intel Core i5 8250U 1.6GHz,4,HDD,500,Intel UHD Graphics 620,1.49,754,PhoThong
5168,B51-80 (i7-6500U/8GB/1008GB/Radeon,15.6,Intel Core i7 6500U 2.5GHz,8,Hybrid,1024,AMD Radeon R5 M330,2.32,895,VanPhong
5169,GE62 Apache,15.6,Intel Core i7 6700HQ 2.6GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 960M,2.4,1229,ChuyenNghiep
4070,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,15.6,AMD A9-Series 9420 3GHz,4,HDD,1024,AMD Radeon R5 M420,2.03,403,PhoThong
4071,Aspire A517-51G,17.3,Intel Core i5 8250U 1.6GHz,4,SSD,256,Nvidia GeForce MX150,3,805,VanPhong
5160,Inspiron 3552,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,HDD,500,Intel HD Graphics,2.2,324,PhoThong
4072,Inspiron 3576,15.6,Intel Core i5 8250U 1.6GHz,8,SSD,256,AMD Radeon 520,2.13,728,VanPhong
5161,255 G6,15.6,AMD A6-Series 9220 2.5GHz,4,HDD,500,AMD Radeon R4 Graphics,1.86,399,PhoThong
5159,XPS 13,13.3,Intel Core i5 7Y54 1.2GHz,8,SSD,256,Intel HD Graphics 615,1.24,1813,VanPhong
4084,ProBook 470,17.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Nvidia GeForce 930MX,2.5,923,VanPhong
5173,Aspire ES1-531,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,HDD,500,Intel HD Graphics 400,2.4,289,PhoThong
4085,Inspiron 3567,15.6,Intel Core i3 7100U 2.4GHz,8,HDD,1024,Intel HD Graphics 620,2.3,459,PhoThong
5174,Inspiron 3552,15.6,Intel Celeron Dual Core N3050 1.6GHz,2,HDD,500,Intel HD Graphics,2.2,379,PhoThong
4086,Aspire A315-51,15.6,Intel Core i3 6006U 2GHz,4,SSD,128,Intel HD Graphics 520,2.1,449,VanPhong
5175,IdeaPad Y700-15ISK,15.6,Intel Core i7 6700HQ 2.6GHz,8,HDD,1024,Nvidia GeForce GTX 960M,2.6,899,PhoThong
4087,GT80S 6QF-074US,18.4,Intel Core i7 6920HQ 2.9GHz,32,SSD+HDD,1536,Nvidia GTX 980 SLI,4.4,2799,ChuyenNghiep
5176,Pavilion 15-AW003nv,15.6,AMD A9-Series 9410 2.9GHz,6,Hybrid,1024,AMD Radeon R7 M440,2.04,549.99,PhoThong
4088,V310-15IKB (i5-7200U/8GB/1TB,15.6,Intel Core i5 7200U 2.5GHz,8,SSD+HDD,1152,AMD R17M-M1-70,1.9,813,VanPhong
5177,Inspiron 3567,15.6,Intel Core i7 7500U 2.7GHz,8,HDD,1024,AMD Radeon R5 M430,2.3,805.99,PhoThong
4089,Spectre x360,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.29,1499,VanPhong
5178,Stream 11-Y000na,11.6,Intel Celeron Dual Core N3060 1.6GHz,2,Flash Storage,32,Intel HD Graphics 400,1.17,209,PhoThong
5179,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,15.6,Intel Core i7 6500U 2.5GHz,4,HDD,500,Nvidia GeForce 920M,2.2,720.32,PhoThong
4080,MateBook X,13,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.05,1349,VanPhong
4081,17-bs001nv (i5-7200U/6GB/2TB/Radeon,17.3,Intel Core i5 7200U 2.5GHz,6,HDD,2048,AMD Radeon 520,2.71,699,PhoThong
5170,Yoga 500-14IBD,14,Intel Core i5 6200U 2.3GHz,4,SSD,128,Intel HD Graphics 520,1.8,833.01,VanPhong
4082,IdeaPad 320-15AST,15.6,AMD A6-Series 9220 2.9GHz,4,HDD,500,AMD Radeon R4 Graphics,2.2,309,PhoThong
5171,ZenBook UX305CA-UBM1,13.3,Intel Core M 6Y30 0.9GHz,8,SSD,512,Intel HD Graphics 515,1.2,729,VanPhong
4083,Satellite Pro,15.6,Intel Core i3 7100U 2.4GHz,4,HDD,500,Intel HD Graphics 620,2,489,PhoThong
5172,Inspiron 3567,15.6,Intel Core i3 7100U 2.4GHz,6,HDD,1024,Intel HD Graphics 620,2.3,459,PhoThong
4095,Inspiron 7773,17.3,Intel Core i7 8550U 1.8GHz,16,SSD,512,Nvidia GeForce 150MX,2.77,1549,ChuyenNghiep
5184,X553SA-XX031T (N3050/4GB/500GB/W10),15.6,Intel Celeron Dual Core N3050 1.6GHz,4,HDD,500,Intel HD Graphics,2.2,369,PhoThong
4096,XPS 15,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,512,Nvidia GeForce GTX 1050,2.06,2397,ChuyenNghiep
5185,ZenBook UX305CA-UBM1,13.3,Intel Core M 6Y30 0.9GHz,8,SSD,512,Intel HD Graphics 515,1.2,729,VanPhong
4097,Legion Y520-15IKBN,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD,256,Nvidia GeForce GTX 1050,2.4,779,ChuyenNghiep
5186,Inspiron 3567,15.6,Intel Core i3 7100U 2.4GHz,6,HDD,1024,Intel HD Graphics 620,2.3,459,PhoThong
4098,Swift 7,13.3,Intel Core i5 7Y54 1.2GHz,8,SSD,256,Intel HD Graphics 615,1.12,989,VanPhong
5187,Aspire ES1-531,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,HDD,500,Intel HD Graphics 400,2.4,289,PhoThong
4099,Inspiron 5770,17.3,Intel Core i7 8550U 1.8GHz,8,SSD+HDD,1152,AMD Radeon 530,2.8,1085,ChuyenNghiep
5188,Inspiron 3552,15.6,Intel Celeron Dual Core N3050 1.6GHz,2,HDD,500,Intel HD Graphics,2.2,379,PhoThong
5189,IdeaPad Y700-15ISK,15.6,Intel Core i7 6700HQ 2.6GHz,8,HDD,1024,Nvidia GeForce GTX 960M,2.6,899,PhoThong
4090,Inspiron 5570,15.6,Intel Core i7 8550U 1.8GHz,16,SSD+HDD,2304,AMD Radeon 530,2.02,1049,ChuyenNghiep
4091,XPS 13,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.23,1399,VanPhong
5180,Yoga 500-14ISK,14,Intel Core i7 6500U 2.5GHz,4,SSD,128,Intel HD Graphics 520,1.8,638,VanPhong
4092,Yoga 920-13IKB,13.9,Intel Core i7 8550U 1.8GHz,16,SSD,512,Intel UHD Graphics 620,1.4,1849,VanPhong
5181,Yoga 900-13ISK,13.3,Intel Core i7 6500U 2.5GHz,16,SSD,512,Intel HD Graphics 520,1.3,1499,VanPhong
4093,Satellite Pro,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,128,Intel HD Graphics 620,2,793,VanPhong
5182,IdeaPad 100S-14IBR,14,Intel Celeron Dual Core N3050 1.6GHz,2,Flash Storage,64,Intel HD Graphics,1.5,229,PhoThong
4094,Mi Notebook,15.6,Intel Core i5 8250U 1.6GHz,8,SSD,256,Nvidia GeForce MX150,1.95,1199,VanPhong
5183,15-AC110nv (i7-6500U/6GB/1TB/Radeon,15.6,Intel Core i7 6500U 2.5GHz,6,HDD,1024,AMD Radeon R5 M330,2.19,764,PhoThong
5195,Yoga 900-13ISK,13.3,Intel Core i7 6500U 2.5GHz,16,SSD,512,Intel HD Graphics 520,1.3,1499,VanPhong
5196,IdeaPad 100S-14IBR,14,Intel Celeron Dual Core N3050 1.6GHz,2,Flash Storage,64,Intel HD Graphics,1.5,229,PhoThong
5197,15-AC110nv (i7-6500U/6GB/1TB/Radeon,15.6,Intel Core i7 6500U 2.5GHz,6,HDD,1024,AMD Radeon R5 M330,2.19,764,PhoThong
5198,X553SA-XX031T (N3050/4GB/500GB/W10),15.6,Intel Celeron Dual Core N3050 1.6GHz,4,HDD,500,Intel HD Graphics,2.2,369,PhoThong
5199,ZenBook UX305CA-UBM1,13.3,Intel Core M 6Y30 0.9GHz,8,SSD,512,Intel HD Graphics 515,1.2,729,VanPhong
5190,Pavilion 15-AW003nv,15.6,AMD A9-Series 9410 2.9GHz,6,Hybrid,1024,AMD Radeon R7 M440,2.04,549.99,PhoThong
5191,Inspiron 3567,15.6,Intel Core i7 7500U 2.7GHz,8,HDD,1024,AMD Radeon R5 M430,2.3,805.99,PhoThong
5192,Stream 11-Y000na,11.6,Intel Celeron Dual Core N3060 1.6GHz,2,Flash Storage,32,Intel HD Graphics 400,1.17,209,PhoThong
5193,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,15.6,Intel Core i7 6500U 2.5GHz,4,HDD,500,Nvidia GeForce 920M,2.2,720.32,PhoThong
5194,Yoga 500-14ISK,14,Intel Core i7 6500U 2.5GHz,4,SSD,128,Intel HD Graphics 520,1.8,638,VanPhong
4903,ThinkPad T560,15.6,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,2.3,1349,VanPhong
4904,Inspiron 5378,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.68,889,VanPhong
4905,ZenBook UX310UA-FB485T,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.4,1150,VanPhong
4906,Spectre 13-V111dx,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.11,1349,VanPhong
4907,Aspire ES1-533,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,500,Intel HD Graphics 505,2.4,380,PhoThong
4908,Rog GL553VE-DS74,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1050 Ti,2.5,1799,ChuyenNghiep
4909,EliteBook 840,14,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.48,2089,VanPhong
4900,EliteBook Folio,12.5,Intel Core M 6Y75 1.2GHz,8,SSD,512,Intel HD Graphics 515,0.97,1908,VanPhong
4901,15-bs005nv (i3-6006U/4GB/1TB,15.6,Intel Core i3 6006U 2GHz,4,SSD+HDD,1152,AMD Radeon 520,2.1,499,VanPhong
4902,V110-15IAP (N3350/4GB/128GB/No,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,SSD,128,Intel HD Graphics 500,1.9,270.62,VanPhong
4914,Portege Z30-C-16H,13.3,Intel Core i5 6200U 2.3GHz,4,SSD,128,Intel HD Graphics 520,1.2,1195,VanPhong
4915,EliteBook 840,14,Intel Core i5 6300U 2.4GHz,4,SSD,256,Intel HD Graphics 520,1.48,1099.99,VanPhong
4916,ProBook 640,14,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,1.95,1205,VanPhong
4917,EliteBook 1040,14,Intel Core i7 6600U 2.6GHz,8,SSD,256,Intel HD Graphics 520,1.43,1449,VanPhong
4918,ProBook 440,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 930MX,1.64,1049.26,VanPhong
4919,Probook 440,14,Intel Core i3 7100U 2.4GHz,4,HDD,500,Intel HD Graphics 620,1.64,684,PhoThong
4910,Nitro 5,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.7,1260,ChuyenNghiep
4911,ENVY -,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.34,1189,VanPhong
4912,Vostro 3568,15.6,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,2.18,547,VanPhong
4913,Probook 440,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.64,779,PhoThong
4925,Portege A30-C-1CZ,13.3,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.5,1210,VanPhong
4926,ProBook 450,15.6,Intel Core i3 7100U 2.4GHz,4,SSD,256,Intel HD Graphics 620,2.04,769.99,VanPhong
4927,ThinkPad P70,17.3,Intel Core i7 6820HQ 2.7GHz,16,SSD,512,Nvidia Quadro 3000M,2.4,2968,ChuyenNghiep
4928,Tecra Z40-C-12Z,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.47,1490,VanPhong
4929,EliteBook 1040,14,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.43,2229,VanPhong
4920,Inspiron 7567,15.6,Intel Core i5 7300HQ 2.5GHz,8,Hybrid,1024,Nvidia GeForce GTX 1050,2.65,949,ChuyenNghiep
4921,EliteBook 820,12.5,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.26,1539,PhoThong
4922,Elitebook 840,14,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,1.48,1590,VanPhong
4923,EliteBook 840,14,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.54,1887.21,VanPhong
4924,Probook 430,13.3,Intel Core i3 7100U 2.4GHz,4,HDD,500,Intel HD Graphics 620,1.49,800,PhoThong
4936,ProBook 650,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,2.31,1189,PhoThong
4937,ProBook 640,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.95,1060,PhoThong
4938,XPS 13,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.29,1624,VanPhong
4939,Probook 470,17.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 930MX,2.63,1080,VanPhong
4930,Inspiron 5568,15.6,Intel Core i3 6100U 2.3GHz,4,HDD,1024,Intel HD Graphics 520,2.08,795.99,PhoThong
4931,Portégé Z30-C-16K,13.3,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.2,1590,VanPhong
4932,Spectre 13-V100nv,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.11,1149,VanPhong
4933,ProBook 440,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Nvidia GeForce 930MX,1.64,1185.43,VanPhong
4934,Latitude E5570,15.6,Intel Core i5 6300U 2.4GHz,8,HDD,500,Intel HD Graphics 520,2.09,1046.44,PhoThong
4935,Elitebook 820,12.5,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,1.26,1559,VanPhong
4705,ThinkPad X1,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.42,2330,VanPhong
4947,Tecra Z40-C-136,14,Intel Core i7 6600U 2.6GHz,8,SSD,256,Intel HD Graphics 520,1.47,1725,VanPhong
4706,R417NA-RS01 (N3350/4GB/32GB/W10),14,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.63,299,PhoThong
4948,Latitude E5570,15.6,Intel Core i5 6300U 2.4GHz,8,SSD,256,Intel HD Graphics 520,2.09,1062.95,VanPhong
4707,Latitude 3580,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,128,Intel HD Graphics 620,1.95,810,VanPhong
4949,ProBook 440,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.64,1010.51,VanPhong
4708,Yoga 910-13IKB,13.9,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.38,1349,VanPhong
4709,Vostro 5568,15.6,Intel Core i3 6006U 2GHz,8,SSD,256,AMD Radeon R5 M420X,2,739,VanPhong
4940,ProBook 440,14,Intel Core i5 7200U 2.5GHz,4,SSD,256,Intel HD Graphics 620,1.64,973,VanPhong
4941,Aspire 3,15.6,AMD A9-Series 9420 3GHz,6,HDD,1024,AMD Radeon R5,2.1,409,PhoThong
4700,FX502VM-DM560T (i7-7700HQ/8GB/1TB,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX1060,2.24,1339,ChuyenNghiep
4942,GL72M 7RDX,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.7,1191.8,ChuyenNghiep
4701,K146 (N3350/4GB/32GB/W10),14,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.22,202.9,PhoThong
4943,Probook 640,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.95,1195,VanPhong
